"Date,""Price (Close)"",""Price (High)"",""Price (Low)"",""Price (Open)"",""Real Volume"",""Circulating Marketcap"",""Realized Marketcap"",""Marketcap Dominance"""
"2019-06-16,""8971.493739969545"",""9390.621493929899"",""8797.83752544312"",""8846.450700286538"",""3199401175.9688487"",""157121690835.51367"",""84815590521.53084"",""58.665048430448905"""
"2019-06-15,""8851.215777865842"",""8918.389743026844"",""8613.535822730692"",""8703.248839547765"",""1836730549.0102339"",""154389436816.80386"",""84570326282.26689"",""58.67793037870206"""
"2019-06-14,""8700.254023138774"",""8731.3864402819"",""8164.571467394085"",""8233.072553078639"",""2047754808.5000772"",""146323064433.8011"",""84456493557.96848"",""57.58098262562677"""
"2019-06-13,""8235.806271483982"",""8332.57546298695"",""8033.732275050381"",""8160.492265198658"",""1756182685.446067"",""144958363568.65027"",""84188482641.0879"",""57.23277640981153"""
"2019-06-12,""8160.066484396309"",""8255.720512284053"",""7818.438334956476"",""7916.10403860688"",""2004570279.6097393"",""140668398223.7868"",""84094555495.26723"",""57.4307783380566"""
"2019-06-11,""7912.84167706966"",""8047.942534980672"",""7705.740905738519"",""8019.493937407198"",""1589458706.4114015"",""142428360512.12894"",""83967092626.57478"",""57.58508059080016"""
"2019-06-10,""8012.639056483709"",""8070.278096957489"",""7521.153129961779"",""7647.206733438354"",""1812321921.2708304"",""135844557359.62227"",""83907811647.8014"",""57.964142100298524"""
"2019-06-09,""7641.542670762786"",""7960.4705458994495"",""7510.85451585197"",""7924.420438269671"",""1574197458.8733184"",""140719271726.57953"",""83726844448.38437"",""57.71712087587431"""
"2019-06-08,""7930.982212975553"",""8065.760839816312"",""7782.536736382138"",""8008.564874977423"",""1378536951.8554764"",""142129042692.14795"",""83704486358.33339"",""57.59528526402619"""
"2019-06-07,""8000.509848875415"",""8127.769328307088"",""7753.774869547345"",""7803.702391227772"",""1814070211.6994486"",""138525568047.8027"",""83673661962.82272"",""57.36894117003835"""
"2019-06-06,""7805.398098149559"",""7886.126240012482"",""7454.067676118112"",""7786.4356189471455"",""1855892253.7851021"",""138235035891.54303"",""83565894663.9666"",""57.661323115868115"""
"2019-06-05,""7787.896473953979"",""7926.343408098987"",""7579.0578993777945"",""7677.060354875949"",""2113607445.4383845"",""136273949047.78044"",""83549188479.58122"",""57.69188134133899"""
"2019-06-04,""7674.63761276146"",""8125.716121452463"",""7432.757968036192"",""8125.239534447994"",""3147507457.4569025"",""144112020738.45468"",""83447224227.12634"",""58.21867848774856"""
"2019-06-03,""8109.134824663058"",""8744.378044148772"",""8047.084308819894"",""8738.064733872485"",""2522140425.08866"",""154921835644.13977"",""83952454044.2815"",""58.14580727761971"""
"2019-06-02,""8730.740044168078"",""8837.256583989205"",""8528.874483180518"",""8551.471943450992"",""1770037069.7101693"",""151700791189.81418"",""83816356169.83194"",""58.17556918644621"""
"2019-06-01,""8546.30399392179"",""8620.78003016805"",""8430.096768142808"",""8558.368501441264"",""1764020500.3167136"",""151845552991.047"",""83712639474.88174"",""57.84018920771151"""
"2019-05-31,""8566.133028818755"",""8596.18344187019"",""8109.6837294837105"",""8278.35111553653"",""2417313540.595781"",""146904319714.52234"",""83611469024.90088"",""58.381986394979805"""
"2019-05-30,""8275.038464256106"",""9088.984364603355"",""7998.361778071984"",""8668.903026481348"",""3152490689.805376"",""153750153552.89804"",""83439379776.69388"",""58.02739442564562"""
"2019-05-29,""8661.767791796732"",""8766.382369880637"",""8423.593676586444"",""8725.15381797179"",""2104134974.1930127"",""154817508337.69495"",""83372387208.69547"",""58.57928109345061"""
"2019-05-28,""8737.853237579584"",""8834.409176859725"",""8527.081759757835"",""8764.607591834294"",""1988734882.1612198"",""155554218709.6872"",""82174194277.51808"",""58.85826014655119"""
"2019-05-27,""8775.729971029117"",""8940.18158896034"",""8619.034403909998"",""8717.544110560275"",""2678354979.000103"",""154471640715.89832"",""81948404212.81062"",""59.53816673818175"""
"2019-05-26,""8707.57514420282"",""8791.360056122872"",""7882.968152131808"",""8067.6497848525605"",""2563337055.2467313"",""142849538176.59064"",""81711276442.33466"",""58.87070491632935"""
"2019-05-25,""8062.518364368463"",""8140.607069699251"",""7933.010954159785"",""8002.994641650236"",""1512659541.3826118"",""141884159016.26352"",""81495286143.53128"",""58.81995246323508"""
"2019-05-24,""7995.254267616597"",""8176.285987894746"",""7785.752821900191"",""7878.941006847437"",""2313480460.595394"",""139669554551.8784"",""81387951551.53075"",""58.979749745694754"""
"2019-05-23,""7877.066225001757"",""7974.638935041949"",""7473.378296135029"",""7631.701544311192"",""2232297441.776983"",""135265963745.6138"",""81228025359.99446"",""58.81062339927317"""
"2019-05-22,""7637.511570956528"",""8033.566406116226"",""7499.081431543475"",""7928.155595591811"",""2263616141.9228616"",""140684788894.83243"",""81082184057.91771"",""58.47484744715168"""
"2019-05-21,""7941.1704581079985"",""8099.939640437634"",""7784.198027525813"",""7993.780010888633"",""2232352862.380603"",""141473000159.36212"",""81048500887.46457"",""59.07685182090023"""
"2019-05-20,""7990.515634864794"",""8202.687350893917"",""7579.856198048629"",""8192.275747700773"",""2971063844.576255"",""145121016808.023"",""80907960111.86565"",""59.05367945156873"""
"2019-05-19,""8197.574562751091"",""8308.447058768095"",""7260.594993105143"",""7275.781739644899"",""3142951263.339657"",""128829474423.32454"",""80784272686.28076"",""58.319464657989485"""
"2019-05-18,""7271.5379314297925"",""7496.602014956014"",""7202.318085781388"",""7394.447331107994"",""1804757590.7786593"",""130948040630.358"",""80575393287.73094"",""58.11636834453204"""
"2019-05-17,""7369.133818751109"",""7929.444667330051"",""6858.808271526674"",""7872.388720567241"",""3919633855.4158015"",""139348892716.6918"",""80542927582.69939"",""58.27046124282831"""
"2019-05-16,""7870.585927823421"",""8364.500173988361"",""7679.925294353212"",""8193.853045851876"",""3015163945.360412"",""144751522450.25064"",""80552297853.81053"",""58.8652207748506"""
"2019-05-15,""8199.046048519536"",""8284.755121686814"",""7840.830854030234"",""7991.474886420691"",""2858843571.179836"",""140998586824.51678"",""80053618166.1519"",""60.88790654613696"""
"2019-05-14,""7979.211189138515"",""8346.049147324366"",""7621.7805697886515"",""7818.125448524067"",""3775125292.3674703"",""138128183144.87692"",""79499302318.04459"",""62.41360614565609"""
"2019-05-13,""7814.926333231225"",""8146.926446598665"",""6867.75849694805"",""6978.987770382176"",""3796046669.3261065"",""123596304288.99707"",""78986913927.27104"",""60.75735642485321"""
"2019-05-12,""6976.441431269875"",""7562.748941545647"",""6772.5889086213965"",""7224.958482917408"",""3884152975.333507"",""127806319419.26167"",""78471604096.10687"",""60.813176656014114"""
"2019-05-11,""7192.812254009602"",""7414.274138322704"",""6343.792871076849"",""6347.976239558067"",""3368938806.968683"",""112590277658.70042"",""78349499681.08934"",""60.267327122780124"""
"2019-05-10,""6345.576987522648"",""6448.867729372314"",""6110.466046032662"",""6174.4353311132145"",""1770352614.3379827"",""110495525571.30724"",""77858323933.7314"",""60.02511119546921"""
"2019-05-09,""6161.624956387507"",""6193.996845710425"",""5936.804833436516"",""5997.889464913587"",""1454022497.6027846"",""106327099775.48071"",""77758560974.96335"",""58.67574333940231"""
"2019-05-08,""5952.117011929394"",""6007.075114334195"",""5714.733867646519"",""5790.596635119028"",""1185009935.3496978"",""106841994069.28294"",""77655101444.84059"",""58.60978326953921"""
"2019-05-07,""5781.330506019363"",""6020.416062157936"",""5702.527484026022"",""5756.311235211819"",""1627194309.477194"",""102326078618.64873"",""77553325448.16425"",""57.40642859910715"""
"2019-05-06,""5711.840736213436"",""5846.938492112141"",""5575.100102911385"",""5796.26596537599"",""1056660300.033661"",""104742062376.57993"",""77470867362.73074"",""58.12012625584928"""
"2019-05-05,""5739.136897312882"",""5893.432060164942"",""5655.695300152614"",""5859.541968254829"",""1000927497.886882"",""104034646487.29347"",""77355832768.22917"",""57.89921469668261"""
"2019-05-04,""5797.107467031517"",""5916.961322832699"",""5540.608982761267"",""5705.318399347748"",""1439273327.9359689"",""102375320391.87122"",""77300285446.3498"",""57.10888190165071"""
"2019-05-03,""5703.261299526223"",""5903.9751396166885"",""5404.787491155649"",""5515.411460703094"",""1776420418.5749693"",""97701338810.70357"",""77247160231.70587"",""56.7896964859666"""
"2019-05-02,""5417.94525618263"",""5554.751465487336"",""5311.866137873925"",""5341.630821003578"",""978146658.7620623"",""96308193898.565"",""77161282318.72234"",""56.56599453300794"""
"2019-05-01,""5334.481916154462"",""5453.701845817088"",""5282.890396220224"",""5286.506689184823"",""787245567.9408356"",""94888097738.75896"",""77139944703.0264"",""56.11663159068504"""
"2019-04-30,""5292.834688987531"",""5399.653432032751"",""5135.5213641683395"",""5179.911869805675"",""908104918.2406778"",""93157698366.92093"",""77357064298.19963"",""57.162716250982484"""
"2019-04-29,""5179.1158035967"",""5371.816596110458"",""5091.972075749882"",""5278.74658517948"",""918610766.462613"",""92767987359.03094"",""77305676472.68767"",""56.664655605400505"""
"2019-04-28,""5178.9218185018035"",""5364.3076232224885"",""5132.817488673323"",""5180.047722551201"",""799007805.0317477"",""94237376278.48769"",""77332687576.90245"",""56.80324098711949"""
"2019-04-27,""5181.980472601031"",""5320.25497741156"",""5128.920477571016"",""5185.778094544863"",""849541013.7798882"",""92826902868.39049"",""77320002419.58089"",""56.717979150899176"""
"2019-04-26,""5190.376029438121"",""5368.497652518115"",""5064.630927999568"",""5129.709104814995"",""1644043808.919166"",""90866839193.99431"",""77323987612.19704"",""56.68408934564996"""
"2019-04-25,""5128.097341068226"",""5511.480017220684"",""5035.176401363376"",""5449.478915791836"",""1599507107.1780462"",""96320228757.2762"",""77400583942.07199"",""56.453137039496134"""
"2019-04-24,""5438.360919571631"",""5628.853777589103"",""5367.426256342316"",""5529.902413866275"",""1517874976.626179"",""97737943545.73343"",""77445554425.05368"",""55.939733990295494"""
"2019-04-23,""5525.388380097703"",""5631.1877636652725"",""5358.378233755723"",""5382.17816586581"",""1475566339.2722726"",""95082896056.05904"",""77520260632.01889"",""54.98402874189533"""
"2019-04-22,""5382.83126651738"",""5428.100002763547"",""5239.509809706943"",""5303.450559958402"",""1076498403.9179053"",""93787641315.82193"",""77429065989.2821"",""54.86018833791135"""
"2019-04-21,""5284.703577339479"",""5350.913504484979"",""5201.47520654503"",""5326.04988633019"",""898634112.3590459"",""94043311264.91357"",""77389989135.88779"",""54.26361979091205"""
"2019-04-20,""5309.616438955039"",""5359.940295031491"",""5252.982535826559"",""5279.095171814045"",""783979897.3495634"",""93442876451.41705"",""77384404340.60924"",""53.99221966623086"""
"2019-04-19,""5279.526904983157"",""5343.910203768822"",""5199.882811905296"",""5290.030833179343"",""841022090.3365536"",""93746817352.39528"",""77363503146.76764"",""54.06050829113346"""
"2019-04-18,""5279.188744416737"",""5322.456813292149"",""5217.391153382974"",""5237.346237207244"",""977982179.5453094"",""92404193401.17624"",""77158418950.7641"",""54.39191145124599"""
"2019-04-17,""5219.930321483653"",""5271.723462496403"",""5176.2082886085"",""5198.108765594365"",""1108131741.6106794"",""91879636636.73048"",""77123673595.5169"",""54.324840414026944"""
"2019-04-16,""5196.800119834735"",""5236.547290703677"",""5016.211474689567"",""5037.450687359376"",""984885935.6126391"",""88946714343.4541"",""77066359633.53113"",""54.20462577823223"""
"2019-04-15,""5030.128235541653"",""5197.145364690234"",""4953.096706495956"",""5170.738352362495"",""861415697.8768554"",""91151567941.74347"",""77014680365.02571"",""53.90040472590517"""
"2019-04-14,""5153.360750944948"",""5193.344983453652"",""5017.838286578395"",""5078.853284110247"",""718315120.0895343"",""89519153162.1051"",""77026404736.91219"",""54.182860013808785"""
"2019-04-13,""5064.5423154641585"",""5128.089011241825"",""5025.978596440984"",""5068.675132752265"",""738618698.8280871"",""89496754424.03983"",""77085988063.4358"",""54.163655353653354"""
"2019-04-12,""5067.657280525941"",""5122.184952888284"",""4896.339310339999"",""5041.269689212677"",""1089369954.4537678"",""89047037058.69481"",""77060643571.91113"",""54.14405709076713"""
"2019-04-11,""5039.807169257836"",""5344.560400758322"",""4957.763585766874"",""5319.691951040239"",""1655656592.4595904"",""93879396001.54826"",""77009772957.54741"",""53.4460587709103"""
"2019-04-10,""5318.025149660458"",""5474.318713894235"",""5168.832678277632"",""5192.418421995149"",""1400054997.1506329"",""91620224543.46571"",""77016712072.51292"",""53.237223469004846"""
"2019-04-09,""5192.593865436871"",""5282.626803903575"",""5125.857360735982"",""5280.027580863363"",""1190460572.9555864"",""93404038180.19962"",""76938219421.33775"",""53.110965273881064"""
"2019-04-08,""5277.381378416865"",""5342.822909420147"",""5095.478012788759"",""5210.645800002279"",""1593819872.9365451"",""91773101865.18802"",""76889304782.1005"",""52.56668666402868"""
"2019-04-07,""5191.4904985622225"",""5275.650707371976"",""5032.4941644900655"",""5047.963278202928"",""1252710657.7357252"",""89520061575.81165"",""76813398111.19908"",""52.78575264470442"""
"2019-04-06,""5049.10313184222"",""5251.1928187709345"",""4928.440170890186"",""5034.821743041435"",""1256556100.1848311"",""88966962422.15167"",""76776869704.32205"",""52.52586531614878"""
"2019-04-05,""5037.89939775791"",""5059.283021981147"",""4886.0809566260505"",""4908.84057686065"",""1323391870.923768"",""86707436321.155"",""76750452091.44336"",""53.24662512056448"""
"2019-04-04,""4909.32581957757"",""5065.054290930065"",""4789.706765642066"",""4975.8648508895285"",""1574520567.1134284"",""87794698029.09111"",""76724407428.8984"",""53.19046222133517"""
"2019-04-03,""4970.792110673725"",""5334.462922371208"",""4807.462261222673"",""4903.589843019376"",""3079451609.787591"",""86598548025.71242"",""76657376811.19312"",""53.05578340553117"""
"2019-04-02,""4900.457643589015"",""5011.420187516656"",""4135.5480388916685"",""4139.787415888626"",""2804934016.625825"",""73032324016.0108"",""76555036129.25595"",""52.381092020814336"""
"2019-04-01,""4139.8447044262575"",""4167.6498763482905"",""4058.5923159123677"",""4111.026362501773"",""812083208.5161054"",""72657922206.65976"",""76241123029.36235"",""52.54392755084416"""
"2019-03-31,""4095.7991433872453"",""4136.139532861334"",""4073.6968225416954"",""4116.948383134597"",""485087452.6306177"",""72694066794.84413"",""76228859920.91396"",""52.66516820937315"""
"2019-03-30,""4099.328808344265"",""4152.097016943115"",""4038.3999659407937"",""4111.154734368647"",""609059733.8050891"",""73344418504.24414"",""76293340509.6667"",""52.76927170548469"""
"2019-03-29,""4095.7448114222493"",""4124.630441422395"",""4010.0828376437253"",""4015.578783377611"",""810683730.7656944"",""70969345676.33939"",""76287001941.02402"",""52.78650096144221"""
"2019-03-28,""4015.490145888307"",""4074.130356040492"",""3994.138171108628"",""4042.2836095759503"",""575595084.4409649"",""71418171463.72992"",""76238424734.47574"",""52.75303769928603"""
"2019-03-27,""4029.2256824051033"",""4055.603870563562"",""3916.072054019425"",""3936.0215990190923"",""756710202.319944"",""70184869176.45987"",""76235940003.98314"",""53.36108497509024"""
"2019-03-26,""3928.1883617316435"",""3949.2334444695716"",""3879.508177437404"",""3923.8420312236967"",""607903594.0380752"",""68927076178.74956"",""76218384062.76978"",""53.09767722738662"""
"2019-03-25,""3914.0693623338107"",""4000.737388757919"",""3864.8537246672113"",""3978.812300199448"",""706466850.1443532"",""70114648681.43153"",""76239284363.07191"",""53.036422976001674"""
"2019-03-24,""3975.6036919345906"",""4014.208419850732"",""3943.647320394176"",""3988.735291679143"",""472434627.8527783"",""70319054183.10423"",""76268699835.48048"",""52.9829066361603"""
"2019-03-23,""3991.1148876860466"",""4029.24957794468"",""3965.6236218058707"",""4002.233319279126"",""520279613.524344"",""71172757083.90974"",""76271953686.06139"",""53.36279342232664"""
"2019-03-22,""3983.050787090408"",""4019.2560599903723"",""3963.0362284273033"",""3978.619907510483"",""483293175.44598967"",""70533234207.82983"",""76276145854.77844"",""53.5671507911816"""
"2019-03-21,""3978.9292065409936"",""4089.310586982406"",""3918.089532554464"",""4037.9981076964077"",""618580836.077829"",""71688006455.1441"",""76287132398.542"",""53.34933128763857"""
"2019-03-20,""4037.5190963682408"",""4067.735137601371"",""3966.0335745887046"",""4008.3392931915055"",""635774896.7772725"",""70860709924.11906"",""76308531420.40529"",""53.37123582731276"""
"2019-03-19,""4006.8362846102177"",""4050.7401276913874"",""3953.4302419292458"",""3988.933934918909"",""500369457.6392357"",""70710014126.93681"",""76302536273.6034"",""53.457635032641235"""
"2019-03-18,""3974.975142941074"",""4045.302967675259"",""3938.999996149427"",""3970.338359323283"",""515579720.9870358"",""69882826775.83656"",""76286199044.49434"",""53.24017514423859"""
"2019-03-17,""3970.1498075056984"",""4041.0112513992035"",""3939.3711980210232"",""4001.696415435271"",""384747083.4664572"",""70971940060.99574"",""76296750923.20607"",""53.25198582116105"""
"2019-03-16,""4001.956261457576"",""4067.2582947864757"",""3897.087053198431"",""3910.5568750396405"",""681542391.0559648"",""69151397438.05711"",""76289087232.98483"",""53.29096045921622"""
"2019-03-15,""3912.028711012851"",""3945.137380808904"",""3848.925845632174"",""3881.706179214452"",""530138882.34233946"",""68118526905.7671"",""76321922538.32098"",""53.63539880881032"""
"2019-03-14,""3862.0419611513703"",""3912.734289345826"",""3794.531005174505"",""3851.6248576551457"",""585907436.8843753"",""67956036882.495544"",""76324730581.6973"",""53.81169365354279"""
"2019-03-13,""3856.333769335177"",""3918.379169330195"",""3829.02440817954"",""3887.015874494344"",""484526320.07610345"",""68390754839.97916"",""76341560088.37895"",""53.91889651609928"""
"2019-03-12,""3868.4559467530125"",""3910.9414398678355"",""3799.3399155678435"",""3857.172521503336"",""601364329.9764543"",""68299438338.50681"",""76348359914.79874"",""54.33715141721106"""
"2019-03-11,""3856.0405142322065"",""3951.1536340329135"",""3822.424941328014"",""3931.570252720689"",""806903293.6075877"",""69266268080.67151"",""76380484632.46265"",""54.30027320693189"""
"2019-03-10,""3902.385147921069"",""3967.03468934342"",""3870.724291458996"",""3947.5429770662695"",""610673928.8073001"",""70487233400.39099"",""76410854219.84615"",""54.60279661492615"""
"2019-03-09,""3925.4042034944396"",""3965.2511906246773"",""3837.756573556011"",""3847.529781166482"",""774221172.8297397"",""68806281879.25398"",""76418847853.71782"",""54.82434661087676"""
"2019-03-08,""3846.3674344601986"",""3932.4957078173784"",""3782.301949992332"",""3896.65794258888"",""879652648.7201157"",""68924692230.50198"",""76414756802.85239"",""54.43624201270069"""
"2019-03-07,""3860.3811027057372"",""3933.1418426918217"",""3832.086751885638"",""3852.0604720729457"",""797605485.0199637"",""68111355785.757256"",""76441681909.51135"",""54.3717094311552"""
"2019-03-06,""3853.260036714813"",""3927.6214900287214"",""3806.658241352868"",""3851.1158531103497"",""729472621.4557277"",""68174123417.07763"",""76444603156.07394"",""54.510237033310474"""
"2019-03-05,""3852.50573927194"",""3909.945927900973"",""3691.606737963997"",""3708.3916358829465"",""892070792.2363575"",""66200839200.829056"",""76454333050.53728"",""55.48895080401287"""
"2019-03-04,""3707.5243237030913"",""3842.9358349071654"",""3669.19797983986"",""3814.979596952788"",""833460554.2216201"",""67571737841.20463"",""76440538637.1886"",""55.23001828136748"""
"2019-03-03,""3789.1999447903663"",""3870.841682235759"",""3763.8191007223577"",""3844.9949962713617"",""431799147.4714868"",""67467839876.13651"",""76516699927.97804"",""54.98919258714624"""
"2019-03-02,""3815.093325412696"",""3869.517859725783"",""3762.9837397537362"",""3827.883306995332"",""437123734.2822854"",""68314486584.968185"",""76520070480.07571"",""54.96854809030255"""
"2019-03-01,""3811.221948303468"",""3873.387118662223"",""3794.0244431427386"",""3803.682914998819"",""468150228.5292455"",""67659553898.164604"",""76534627558.10912"",""55.11893669004394"""
"2019-02-28,""3804.8342403487486"",""3920.3923051757392"",""3767.6673044590657"",""3834.88139762722"",""680522127.0515761"",""68136180153.04818"",""76544606872.42699"",""55.21504158850625"""
"2019-02-27,""3804.9193053604854"",""3864.2785695882544"",""3671.686451342333"",""3800.916541474792"",""689560112.2882044"",""66992571067.764404"",""76572332850.93486"",""54.86898508659171"""
"2019-02-26,""3801.6035334206977"",""3868.9927988877553"",""3769.7664345791422"",""3824.4225389451044"",""587210521.5121253"",""67463636392.00532"",""76590696886.35202"",""54.805087626650995"""
"2019-02-25,""3823.7943392758316"",""3890.247038329385"",""3736.178505602347"",""3762.1922722519507"",""738077843.7646391"",""66520173128.48657"",""76601286647.1735"",""55.35413498345881"""
"2019-02-24,""3748.7418026628334"",""4225.259550377415"",""3695.1479306977253"",""4123.13767356565"",""1268891150.8208668"",""73204638418.16194"",""76644803696.65294"",""54.428437755810464"""
"2019-02-23,""4120.282111745227"",""4196.357780772297"",""3912.779892995882"",""3954.9620418627965"",""763764785.8993996"",""70118936493.53333"",""76698007572.6346"",""54.68140465341168"""
"2019-02-22,""3952.1658313475727"",""4010.4625177313833"",""3891.842671892484"",""3943.116191335631"",""594293891.6003951"",""69024689137.84882"",""76721996454.58289"",""54.81004617861643"""
"2019-02-21,""3912.548284449266"",""4001.9572160894454"",""3879.6688465544557"",""3955.2636681526046"",""634611646.8196293"",""70342886598.07649"",""76714731021.77452"",""54.45335246653027"""
"2019-02-20,""3949.994302772638"",""3987.6648441609454"",""3872.6351052296936"",""3901.8586906390997"",""670750969.4537003"",""69129762731.76317"",""76761111275.59367"",""54.83706507310448"""
"2019-02-19,""3895.16503516657"",""4011.7524790365806"",""3858.095031524328"",""3891.3975305352888"",""937050156.9544008"",""68683697508.47758"",""76689645710.75626"",""54.78541351953569"""
"2019-02-18,""3886.9469637466004"",""3960.2987283459584"",""3624.3910830891964"",""3672.880142727591"",""1042829301.8635596"",""65169504432.14831"",""76717282439.61728"",""55.2073878283704"""
"2019-02-17,""3642.1887715719704"",""3702.2714090761046"",""3571.7139410768477"",""3591.663582235748"",""433894510.33202"",""64073654359.5879"",""76713844483.71143"",""55.81509626453577"""
"2019-02-16,""3591.905371013553"",""3653.5470161568446"",""3572.675963810761"",""3577.5981927649186"",""324117364.9017728"",""62670448796.2731"",""76731623831.12274"",""55.56254544436654"""
"2019-02-15,""3575.405830797453"",""3635.2764045006684"",""3552.33771655018"",""3568.602191929791"",""393339872.7903943"",""63052975725.76852"",""76787346598.97807"",""55.828720125418144"""
"2019-02-14,""3568.383704994841"",""3635.0560018325177"",""3545.782277574356"",""3585.3762572501055"",""370023953.83970207"",""62833747875.534485"",""76815885614.31741"",""55.52581090033737"""
"2019-02-13,""3583.5723820965923"",""3679.0502555771254"",""3569.98362787583"",""3623.3700697173585"",""430769492.64670885"",""63695070858.435524"",""76832211012.4993"",""55.545287310513835"""
"2019-02-12,""3601.3725738908424"",""3650.9985009890984"",""3554.7443612001634"",""3598.545960648519"",""466539053.74664694"",""63482142221.8535"",""76997326554.5613"",""55.82944861366692"""
"2019-02-11,""3596.9563813623104"",""3679.938133100602"",""3585.0693724543344"",""3678.4254535821165"",""443917982.8006713"",""64857964696.84449"",""77039524206.78358"",""55.586336312642736"""
"2019-02-10,""3661.0762378626023"",""3693.816722396027"",""3585.0160041796607"",""3629.2557395306667"",""374972981.51838636"",""64206108331.28892"",""77067724659.45903"",""55.9365408861586"""
"2019-02-09,""3631.5584971905964"",""3672.3586875413557"",""3601.693097069767"",""3636.8748991764933"",""383052115.2556748"",""64119305530.121475"",""77067636793.24144"",""55.994838253156885"""
"2019-02-08,""3640.6287073176554"",""3742.9246904694714"",""3347.2264488428027"",""3363.7592900352406"",""818500212.6228893"",""59125238315.54495"",""77066772569.84781"",""56.507126210052185"""
"2019-02-07,""3364.8197436396285"",""3418.2687358873563"",""3352.9047477346767"",""3378.287088598644"",""311312389.89298147"",""59689582482.78057"",""77071331151.96977"",""56.71534020243452"""
"2019-02-06,""3376.9804040533377"",""3451.8593284341387"",""3345.7526265079905"",""3437.156300912793"",""456894960.59602195"",""60737299255.335014"",""77126451928.02681"",""56.67855914888149"""
"2019-02-05,""3435.6172479364805"",""3452.2266072571833"",""3404.3269880012417"",""3416.237465130942"",""341336287.5663796"",""60572558821.528114"",""77201492506.5307"",""56.64722235540417"""
"2019-02-04,""3417.278913921153"",""3472.434523651773"",""3394.235180282672"",""3425.7584980916645"",""359699176.56923413"",""60778791885.97078"",""77232112153.01013"",""56.66589977294401"""
"2019-02-03,""3423.307541168598"",""3516.1142851162867"",""3391.3994516631656"",""3485.100524022556"",""330560921.8230924"",""61527534384.07039"",""77302162952.08376"",""56.35501237279108"""
"2019-02-02,""3483.93308596372"",""3524.9124359756497"",""3418.215760168806"",""3444.966453648191"",""336265050.2509458"",""60946883157.64581"",""77323926758.81451"",""56.67639296679193"""
"2019-02-01,""3444.344022377771"",""3492.0776157914515"",""3380.8538350810945"",""3437.2130168824597"",""476353947.48407525"",""60455633075.056694"",""77341042686.40735"",""56.65747187818665"""
"2019-01-31,""3421.380641949495"",""3507.267397781659"",""3399.2350733739736"",""3449.5357287525158"",""422247635.03267103"",""60830411548.17169"",""77382408468.19875"",""56.088839172663604"""
"2019-01-30,""3448.2442453889416"",""3491.84753170482"",""3375.4168955399746"",""3403.94151509493"",""474623930.64219"",""60414946830.109024"",""77427876958.9048"",""56.80658601043953"""
"2019-01-29,""3403.2182575885977"",""3469.7617203437235"",""3350.3290326288325"",""3440.234683080708"",""515086218.93109447"",""60456222880.97671"",""77509362804.14948"",""56.6656953542825"""
"2019-01-28,""3440.1053233090943"",""3548.873306941334"",""3382.462004194174"",""3541.998439846007"",""686651432.4975717"",""62620420479.07935"",""77572597611.66846"",""56.20659346062589"""
"2019-01-27,""3542.3034972049772"",""3619.582924539413"",""3482.0877191880504"",""3589.9395082469323"",""399124038.44805676"",""63278029431.643265"",""77680637317.54419"",""55.87759327903517"""
"2019-01-26,""3566.012392032563"",""3685.40608590079"",""3549.099580923264"",""3567.1936333275075"",""377669132.5421266"",""62934329198.64563"",""77709732812.96083"",""55.78504483124039"""
"2019-01-25,""3566.822591069449"",""3624.866940846558"",""3524.0422356284653"",""3576.5441894069654"",""365100368.3530349"",""62640632653.85464"",""77742785221.45769"",""55.580634787573636"""
"2019-01-24,""3580.4940805104347"",""3613.4895596306424"",""3533.3999618688526"",""3563.1036572682365"",""376183093.7631521"",""62702429830.86714"",""77789674747.57195"",""55.67031261954642"""
"2019-01-23,""3563.3542391414317"",""3635.5987206560258"",""3527.3723392727607"",""3585.3679722519364"",""423078590.6002221"",""63213333827.677155"",""77808824375.12779"",""55.66145018394967"""
"2019-01-22,""3586.5290810146716"",""3622.298961098999"",""3436.5554661690862"",""3539.3371799716915"",""530891826.6752731"",""62062629000.758026"",""77846741806.14018"",""55.76333874522354"""
"2019-01-21,""3539.5178615331733"",""3580.157405108246"",""3498.8863607552034"",""3561.431209480776"",""405805541.91880876"",""62464173752.29984"",""78001068155.92543"",""55.84098628278639"""
"2019-01-20,""3547.9558208231324"",""3753.4216182822156"",""3491.011317013459"",""3694.9004313874916"",""535608150.1500499"",""64765796814.408394"",""78029577597.2579"",""55.80597713849037"""
"2019-01-19,""3693.8303603200484"",""3780.6066378979785"",""3605.670874747153"",""3613.590125085769"",""451784848.5716563"",""63468642236.26098"",""78061881523.59225"",""55.83337635942731"""
"2019-01-18,""3613.843223153125"",""3675.182174078148"",""3582.517067545067"",""3644.056456912214"",""437967241.40039515"",""64331075473.77921"",""78086824081.3934"",""55.65001146868966"""
"2019-01-17,""3644.4292401976422"",""3670.648391981407"",""3551.9744203454384"",""3611.966766631849"",""560998023.6898686"",""63427158781.63982"",""78120040382.85081"",""55.644571999777526"""
"2019-01-16,""3614.7998470383127"",""3677.3898152430816"",""3577.0350247038978"",""3587.6647815253045"",""555072163.5571456"",""63124909866.38632"",""78161320922.57224"",""55.98058739353055"""
"2019-01-15,""3585.8467988455686"",""3715.1986470043544"",""3549.963179098164"",""3671.010337344625"",""599908346.6316612"",""64221540741.31119"",""78179369756.56715"",""55.51013692690417"""
